code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price,P/E,EPS,DY,52w low,52w high,P/E min,P/E max,P/E mid,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg
0178,SEDANIA INNOVATOR BERHAD,Telecommunications Equipment,2020-12-01,7,1.0,-0.04,-0.0,0.87,-51.0,-0.02,0.0,0.125,1.77,-29.0,32.5,1.75,0.0,0.0,0.0,0.0
7031,AMTEL HOLDINGS BERHAD,Telecommunications Equipment,2020-11-01,9,1.0,1.72,1.73,0.84,17.0,0.05,0.0,0.413,2.9330000000000003,-16.25,85.0,34.38,34.55,0.0,34.55,-0.65
0032,REDTONE INTERNATIONAL BERHAD,Telecommunications Service Providers,2020-06-01,10,1.0,0.07,0.0,0.43,31.0,0.01,4.19,0.295,0.505,-24.5,38.0,6.75,0.0,0.0,-20.21,0.0
0059,ECOBUILT HOLDINGS BERHAD,Telecommunications Service Providers,2020-05-01,10,1.5,0.07,-0.0,0.205,-31.0,-0.01,0.0,0.135,0.295,-25.0,10.75,-7.12,0.0,0.0,0.0,0.0
0082,GREEN PACKET BERHAD,Telecommunications Service Providers,2020-12-01,10,1.0,0.25,-0.0,0.24,-15.0,-0.02,0.0,0.23,0.76,-27.5,2.8,-12.35,0.0,0.0,0.0,0.0
0092,MTOUCHE TECHNOLOGY BERHAD,Telecommunications Service Providers,2020-06-01,9,1.0,0.24,-0.0,0.1,-3.0,-0.04,0.0,0.068,0.636,-17.0,5.0,-6.0,0.0,0.0,0.0,0.0
0165,XOX BHD,Telecommunications Service Providers,2020-09-01,10,1.0,0.06,-0.0,0.04,-3.0,-0.01,0.0,0.04,0.395,-14.0,2.33,-5.84,0.0,0.0,0.0,0.0
0172,OCK GROUP BERHAD,Telecommunications Service Providers,2020-12-01,9,0.5,0.44,0.05,0.46,19.0,0.02,0.0,0.363,0.575,14.17,30.0,22.08,2.45,2.45,-8.91,0.0
0195,BINASAT COMMUNICATIONS BERHAD,Telecommunications Service Providers,2020-06-01,7,1.5,0.19,0.0,0.33,43.0,0.01,0.0,0.285,0.515,0.0,37.5,18.75,0.0,-33.78,-16.25,0.0
4863,TELEKOM MALAYSIA BERHAD,Telecommunications Service Providers,2020-12-01,10,1.5,13.85,0.89,5.98,19.0,0.32,2.39,3.66,6.82,20.04,66.5,43.27,2.77,2.77,7.38,-2.36
5031,TIME DOTCOM BERHAD,Telecommunications Service Providers,2020-12-01,10,1.5,10.99,5.28,14.06,26.0,0.53,2.35,10.344000000000001,15.0,11.14,30.33,20.74,9.97,22.28,-7.57,9.97
6012,MAXIS BERHAD,Telecommunications Service Providers,2020-12-01,10,1.5,4.35,0.0,4.42,25.0,0.17,3.85,4.31,5.377999999999999,21.46,29.71,25.58,0.0,-14.79,-5.23,-5.33
6888,AXIATA GROUP BERHAD,Telecommunications Service Providers,2020-12-01,10,0.5,1.29,0.0,3.78,137.0,0.03,1.32,2.66,4.23,-7.42,93.5,43.04,0.0,-26.56,-32.85,-15.28
6947,DIGI.COM BERHAD,Telecommunications Service Providers,2020-12-01,10,2.0,3.7,0.05,4.24,29.0,0.15,3.68,3.43,4.5,22.5,26.84,24.67,0.36,-6.16,-6.69,0.36
0048,ANCOM LOGISTICS BERHAD,Transportation & Logistics Services,2020-05-01,8,1.5,0.0,-0.0,0.325,-354.0,-0.0,0.0,0.09,0.7,-10.5,3.67,-3.42,0.0,0.0,0.0,0.0
0078,GD EXPRESS CARRIER BERHAD,Transportation & Logistics Services,2020-06-01,10,2.5,0.0,0.0,0.345,70.0,0.0,0.58,0.32,0.545,26.5,154.0,90.25,8.6,-20.23,-11.2,8.6
0080,STRAITS INTER LOGISTICS BERHAD,Transportation & Logistics Services,2020-12-01,6,2.0,0.0,0.0,0.215,60.0,0.0,0.0,0.15,0.285,22.0,26.0,24.0,0.0,-27.28,0.0,0.0
0199,TRI-MODE SYSTEM (M) BERHAD,Transportation & Logistics Services,2020-12-01,6,2.5,0.26,0.34,0.735,23.0,0.03,1.36,0.29,0.83,0.0,17.5,8.75,11.25,-2.56,11.25,0.0
2062,HARBOUR-LINK GROUP BERHAD,Transportation & Logistics Services,2020-06-01,10,1.5,0.88,0.3,1.05,11.0,0.1,0.95,0.445,1.17,6.57,11.0,8.78,3.04,-3.28,-12.94,3.04
2194,MMC CORPORATION BERHAD,Transportation & Logistics Services,2020-12-01,10,0.0,2.76,0.13,1.76,12.0,0.15,2.84,0.66,1.9,7.5,29.29,18.4,0.85,18.46,-25.78,0.85
3816,MISC BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,-115.66,0.0,6.78,20.0,0.35,4.87,5.96,8.12,-687.0,26.09,-330.46,0.0,0.0,0.0,0.0
4634,POS MALAYSIA BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,-4.36,-0.0,0.8,-2.0,-0.39,0.0,0.765,1.24,-7.05,29.42,11.18,0.0,0.0,0.0,0.0
5014,MALAYSIA AIRPORTS HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,0.0,-236.08,-0.0,5.72,-7.0,-0.79,2.62,4.05,6.83,-8.34,606.0,298.83,0.0,0.0,0.0,0.0
5032,BINTULU PORT HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,3.15,0.0,4.3,23.0,0.19,2.33,3.67,4.35,14.06,19.15,16.6,0.0,-15.42,-6.07,-5.98
5077,MALAYSIAN BULK CARRIERS BERHAD,Transportation & Logistics Services,2020-12-01,10,0.0,1.32,-0.0,0.725,-14.0,-0.05,0.0,0.34,0.855,-55.0,2.15,-26.42,0.0,0.0,0.0,0.0
5078,MARINE & GENERAL BERHAD,Transportation & Logistics Services,2020-04-01,10,0.5,-0.0,0.0,0.13,47.0,0.0,0.0,0.055,0.23,-9.5,0.4,-4.55,0.0,0.0,0.0,0.0
5136,COMPLETE LOGISTIC SERVICES BERHAD,Transportation & Logistics Services,2020-03-01,10,1.5,0.24,2.05,1.21,41.0,0.03,13.22,0.545,1.8,3.31,12.57,7.94,68.29,68.29,120.76,0.0
5140,TASCO BERHAD,Transportation & Logistics Services,2020-03-01,10,1.0,3.58,0.0,1.04,20.0,0.05,1.68,0.20199999999999999,1.475,38.0,105.0,71.5,0.0,-33.79,-21.93,-5.85
5173,SHIN YANG SHIPPING CORPORATION BERHAD,Transportation & Logistics Services,2020-06-01,10,1.0,-0.47,-0.0,0.355,-14.0,-0.02,0.0,0.14,0.47,-4.29,51.5,23.6,0.0,0.0,0.0,0.0
5246,WESTPORTS HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,4.0,4.65,0.03,4.24,20.0,0.21,2.72,3.52,4.69,19.47,24.76,22.12,0.14,0.14,5.32,7.44
5259,E.A.TECHNIQUE (M) BERHAD,Transportation & Logistics Services,2020-12-01,8,1.5,-4.12,-0.0,0.09,0.0,-0.28,0.0,0.09,0.42,-1.56,31.0,14.72,0.0,0.0,0.0,0.0
5267,XIN HWA HOLDINGS BERHAD,Transportation & Logistics Services,2020-03-01,6,1.0,0.28,0.0,0.41,31.0,0.01,0.0,0.28,0.495,14.5,40.5,27.5,0.0,0.0,-48.04,0.0
5614,INTEGRATED LOGISTICS BHD,Transportation & Logistics Services,2020-12-01,9,2.0,1.57,1.37,0.48,3.0,0.19,5.21,0.275,0.8,-12.0,28.5,8.25,7.23,0.0,0.0,7.23
6254,PDZ HOLDINGS BHD,Transportation & Logistics Services,2020-12-01,9,1.0,0.14,-0.0,0.035,-2.0,-0.02,0.0,0.03,0.325,-13.5,-0.27,-6.88,0.0,0.0,0.0,0.0
6521,SURIA CAPITAL HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,0.98,0.0,1.08,12.0,0.09,3.06,0.83,1.23,8.47,13.21,10.84,0.0,-12.33,-23.82,-5.32
6645,LINGKARAN TRANS KOTA HOLDINGS BERHAD,Transportation & Logistics Services,2020-03-01,10,3.5,5.1,2.14,3.68,10.0,0.39,5.43,3.63,4.24,7.92,18.24,13.08,5.48,5.48,13.05,11.1
7013,HUBLINE BERHAD,Transportation & Logistics Services,2020-09-01,10,1.5,0.02,-0.0,0.04,-4.0,-0.01,0.0,0.035,0.09,-5.75,2.25,-1.75,0.0,0.0,0.0,0.0
7053,SEE HUP CONSOLIDATED BERHAD,Transportation & Logistics Services,2020-03-01,8,1.0,-0.52,-0.0,1.27,-31.0,-0.04,0.92,0.7,2.52,-65.0,91.0,13.0,0.0,0.0,0.0,0.0
7117,CJ CENTURY LOGISTICS HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,1.5,0.0,0.0,0.465,124.0,0.0,0.0,0.325,0.605,-19.75,25.25,2.75,0.0,-63.22,-53.06,-33.22
7210,FREIGHT MANAGEMENT HOLDINGS BERHAD,Transportation & Logistics Services,2020-06-01,10,2.5,1.16,0.0,0.725,21.0,0.04,2.07,0.248,1.045,25.25,33.0,29.12,0.0,-17.47,-10.69,-5.4
7218,TRANSOCEAN HOLDINGS BHD,Transportation & Logistics Services,2020-12-01,7,1.5,-0.88,-0.0,5.05,-88.0,-0.06,0.0,0.42,7.14,-14.5,44.0,14.75,0.0,0.0,0.0,0.0
7676,GUNUNG CAPITAL BERHAD,Transportation & Logistics Services,2020-12-01,9,1.0,-0.0,-0.0,0.78,-2155.0,-0.0,0.0,0.515,1.38,-47.5,101.0,26.75,0.0,0.0,0.0,-7.98
8346,PERAK CORPORATION BERHAD,Transportation & Logistics Services,2020-12-01,10,2.5,4.59,-0.0,0.37,0.0,-0.85,0.0,0.14,0.675,-10.44,-0.36,-5.4,0.0,0.0,0.0,0.0
8397,TIONG NAM LOGISTICS HOLDINGS BERHAD,Transportation & Logistics Services,2020-03-01,10,0.5,0.17,0.0,0.83,38.0,0.02,0.0,0.38,1.1,6.44,10.08,8.26,0.0,-79.06,-60.47,-25.11
9806,NATIONWIDE EXPRESS HOLDINGS BERHAD,Transportation & Logistics Services,2020-03-01,9,1.0,0.58,-0.0,0.235,-3.0,-0.08,0.0,0.075,0.875,-14.0,-0.38,-7.19,0.0,0.0,0.0,0.0
5145,SEALINK INTERNATIONAL BERHAD,Transportation Equipment,2020-12-01,10,1.0,0.38,-0.0,0.205,-2.0,-0.1,0.0,0.135,0.51,-6.36,-1.3,-3.83,0.0,0.0,0.0,0.0
5149,TAS OFFSHORE BERHAD,Transportation Equipment,2020-05-01,10,1.0,-1.42,-0.0,0.3,-1.0,-0.38,0.0,0.16,0.425,-4.25,11.75,3.75,0.0,0.0,0.0,0.0
7187,CHIN HIN GROUP PROPERTY BERHAD,Transportation Equipment,2020-03-01,9,1.0,0.68,0.0,0.805,25.0,0.03,0.0,0.33,0.97,-45.0,90.0,22.5,0.0,0.0,0.0,0.0
8133,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,Transportation Equipment,2020-12-01,10,0.0,-6.19,-0.0,0.495,-2.0,-0.29,0.0,0.455,0.73,-3.05,45.75,21.35,0.0,0.0,0.0,0.0
0022,PARLO BERHAD,"Travel, Leisure & Hospitality",2020-12-01,8,1.0,0.12,-0.0,0.235,-10.0,-0.02,0.0,0.075,0.655,-17.17,5.0,-6.09,0.0,0.0,0.0,0.0
0037,RGB INTERNATIONAL BHD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,-0.07,-0.0,0.12,-5.0,-0.02,2.5,0.11,0.185,-7.0,14.0,3.5,0.0,0.0,0.0,0.0
0116,FOCUS DYNAMICS GROUP BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.5,0.0,0.0,0.045,11.0,0.0,0.0,0.035,0.905,0.0,0.0,0.0,45.51,45.51,0.0,0.0
0153,OVERSEA ENTERPRISE BERHAD,"Travel, Leisure & Hospitality",2020-03-01,8,2.0,0.14,-0.0,0.105,-12.0,-0.01,0.0,0.07,0.31,-15.5,-11.5,-13.5,0.0,0.0,0.0,0.0
0186,PERAK TRANSIT BERHAD,"Travel, Leisure & Hospitality",2020-12-01,8,3.0,0.24,0.5,0.64,9.0,0.07,4.67,0.52,0.981,2.29,4.67,3.48,7.08,7.08,14.15,0.0
1287,PAN MALAYSIA HOLDINGS BERHAD,"Travel, Leisure & Hospitality",2020-06-01,9,1.0,0.0,-0.0,0.095,-106.0,-0.0,0.0,0.075,0.375,-48.5,-1.75,-25.12,0.0,0.0,0.0,0.0
1481,ADVANCE SYNERGY BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,0.26,-0.0,0.16,-4.0,-0.04,0.94,0.125,0.3,-14.5,1.62,-6.44,0.0,0.0,0.0,0.0
1562,BERJAYA SPORTS TOTO BERHAD,"Travel, Leisure & Hospitality",2020-06-01,10,0.5,1.25,0.0,1.99,25.0,0.08,4.02,1.88,2.27,9.13,22.0,15.57,0.0,-18.26,-13.69,-9.03
1643,LANDMARKS BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,-0.63,0.0,0.425,4.0,0.12,0.0,0.21,0.655,-13.25,2.83,-5.21,0.0,0.0,0.0,0.0
2097,EASTLAND EQUITY BHD,"Travel, Leisure & Hospitality",2019-12-01,10,1.0,0.02,-0.0,0.125,-4.0,-0.03,0.0,0.065,0.23,-9.25,7.75,-0.75,0.0,0.0,0.0,0.0
3018,OLYMPIA INDUSTRIES BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,-0.1,-0.0,0.105,-4.0,-0.03,0.0,0.075,0.15,-5.5,12.0,3.25,0.0,0.0,0.0,0.0
3182,GENTING BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,0.0,-1.23,-0.0,4.83,-15.0,-0.32,3.11,2.9010000000000002,5.53,-16.52,24.21,3.85,0.0,0.0,0.0,0.0
3859,MAGNUM BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,-2.4,-0.0,1.98,-106.0,-0.02,3.27,1.95,2.37,12.43,228.0,120.22,0.0,-52.9,-37.51,-25.27
3891,MALAYAN UNITED INDUSTRIES BERHAD,"Travel, Leisure & Hospitality",2020-06-01,10,0.5,-0.18,-0.0,0.085,-3.0,-0.03,0.0,0.08,0.205,-8.75,20.5,5.88,0.0,0.0,0.0,0.0
3905,MULPHA INTERNATIONAL BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,0.13,-0.0,1.97,-29.0,-0.07,0.0,1.15,2.0,-7.44,3.75,-1.85,0.0,0.0,0.0,0.0
4081,PAN MALAYSIA CORPORATION BERHAD,"Travel, Leisure & Hospitality",2020-06-01,10,1.0,0.03,-0.0,0.12,-9.0,-0.01,4.17,0.115,0.195,-14.0,8.25,-2.88,0.0,0.0,0.0,0.0
4219,BERJAYA LAND BERHAD,"Travel, Leisure & Hospitality",2020-06-01,10,0.0,0.31,-0.0,0.24,-5.0,-0.05,0.0,0.165,0.52,-17.0,4.75,-6.12,0.0,0.0,0.0,0.0
4715,GENTING MALAYSIA BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,0.0,-4.18,-0.0,2.8,-7.0,-0.39,5.18,1.9269999999999998,3.31,-6.72,28.15,10.72,0.0,0.0,0.0,0.0
4847,KONSORTIUM TRANSNASIONAL BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,2.0,0.06,-0.0,0.125,-3.0,-0.04,0.0,0.03,0.255,-2.83,-0.39,-1.61,0.0,0.0,0.0,0.0
5016,WARISAN TC HOLDINGS BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,2.0,-3.19,-0.0,1.35,-2.0,-0.9,0.0,1.11,1.6,-21.5,28.57,3.54,0.0,0.0,0.0,0.0
5079,GETS GLOBAL BERHAD,"Travel, Leisure & Hospitality",2020-06-01,10,1.5,0.59,-0.0,2.19,-35.0,-0.06,0.0,0.08,4.05,-19.0,-0.7,-9.85,0.0,0.0,0.0,0.0
5099,AIRASIA GROUP BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,2.0,7.83,-0.0,0.895,-1.0,-1.3,0.0,0.51,1.27,-18.89,6.84,-6.02,0.0,0.0,0.0,0.0
5196,BERJAYA FOOD BERHAD,"Travel, Leisure & Hospitality",2020-06-01,10,0.5,0.16,0.0,1.88,246.0,0.01,1.06,1.06,2.24,-18.33,51.0,16.34,0.0,0.0,0.0,0.0
5238,AirAsia X Berhad,"Travel, Leisure & Hospitality",2019-12-01,8,3.0,-25.46,-0.0,0.08,0.0,-1.56,0.0,0.035,0.12,-3.36,36.0,16.32,0.0,0.0,0.0,0.0
5260,ONLY WORLD GROUP HOLDINGS BERHAD,"Travel, Leisure & Hospitality",2020-06-01,7,1.5,-2.63,-0.0,0.395,-3.0,-0.14,0.0,0.21,0.555,-50.0,87.5,18.75,0.0,0.0,0.0,0.0
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,-2.38,-0.0,3.6,-13.0,-0.27,4.17,3.51,4.5,-18.27,35.86,8.8,0.0,0.0,0.0,0.0
5592,GRAND CENTRAL ENTERPRISES BHD,"Travel, Leisure & Hospitality",2020-12-01,10,1.0,0.67,-0.0,0.32,-8.0,-0.04,0.0,0.3,0.45,-26.0,-7.5,-16.75,0.0,0.0,0.0,0.0
8885,AVILLION BERHAD,"Travel, Leisure & Hospitality",2020-03-01,10,1.0,0.06,-0.0,0.12,-8.0,-0.01,0.0,0.055,0.205,-11.33,-1.25,-6.29,0.0,0.0,0.0,0.0
9113,ICONIC WORLDWIDE BERHAD,"Travel, Leisure & Hospitality",2020-03-01,10,1.0,-0.01,0.0,0.465,23.0,0.02,0.0,0.29,0.97,-15.75,14.5,-0.62,0.0,0.0,0.0,0.0
4243,WTK HOLDINGS BERHAD,Wood & Wood Products,2020-12-01,9,1.0,-1.35,-0.0,0.445,-1.0,-0.32,2.25,0.385,0.645,-2.54,11.0,4.23,0.0,0.0,0.0,0.0
5001,MIECO CHIPBOARD BERHAD,Wood & Wood Products,2020-12-01,10,2.0,-0.56,0.0,0.525,15.0,0.03,0.0,0.156,0.7,-90.5,53.0,-18.75,0.0,0.0,0.0,0.0
5025,NWP HOLDINGS BERHAD,Wood & Wood Products,2019-08-01,10,1.0,0.09,-0.0,0.22,-16.0,-0.01,0.0,0.125,0.31,-15.5,-2.67,-9.09,0.0,0.0,0.0,0.0
5082,CYMAO HOLDINGS BERHAD,Wood & Wood Products,2020-12-01,10,2.0,1.9,0.0,0.985,5.0,0.19,0.0,0.14,3.45,-5.83,25.8,9.98,0.0,0.0,0.0,0.0
5095,HEVEABOARD BERHAD,Wood & Wood Products,2020-12-01,10,2.0,0.34,0.0,0.485,21.0,0.02,4.64,0.405,0.835,9.92,23.83,16.88,0.0,-37.42,-26.66,-8.64
5101,EVERGREEN FIBREBOARD BERHAD,Wood & Wood Products,2020-12-01,9,1.5,-0.54,-0.0,0.39,-4.0,-0.09,0.0,0.175,0.53,-5.5,17.5,6.0,0.0,0.0,0.0,0.0
5197,FOCUS LUMBER BERHAD,Wood & Wood Products,2020-12-01,10,1.0,0.17,-0.0,0.855,-9.0,-0.09,3.51,0.72,1.22,-15.14,11.36,-1.89,0.0,0.0,0.0,0.0
5223,MENTIGA CORPORATION BERHAD,Wood & Wood Products,2020-12-01,10,1.5,0.75,0.0,0.715,39.0,0.02,0.0,0.315,1.17,9.2,66.0,37.6,0.0,-19.03,-18.91,0.0
5576,MINHO (M) BERHAD,Wood & Wood Products,2020-12-01,10,1.5,0.45,0.0,0.34,22.0,0.02,0.0,0.24,0.475,9.6,35.0,22.3,0.0,-43.67,-34.14,0.0
5649,GOLDEN PHAROS BERHAD,Wood & Wood Products,2020-12-01,10,1.0,0.37,-0.0,0.42,-13.0,-0.03,0.0,0.14,0.675,-21.5,-2.86,-12.18,0.0,0.0,0.0,0.0
6904,SUBUR TIASA HOLDINGS BERHAD,Wood & Wood Products,2020-07-01,10,1.0,0.8,-0.0,0.665,-9.0,-0.08,0.0,0.46,0.92,-17.12,-2.84,-9.98,0.0,0.0,0.0,0.0
7025,WOODLANDOR HOLDINGS BHD,Wood & Wood Products,2018-12-01,6,1.0,-3.43,-4.6,0.84,-8.0,-0.11,1.79,0.39,1.1,8.8,53.5,31.15,41.79,50.82,41.79,0.0
7123,PRICEWORTH INTERNATIONAL BERHAD,Wood & Wood Products,2020-06-01,10,1.0,-0.08,-0.0,0.015,-2.0,-0.01,0.0,0.01,0.05,-7.33,24.0,8.34,0.0,0.0,0.0,0.0
7169,DOMINANT ENTERPRISE BERHAD,Wood & Wood Products,2020-03-01,10,1.5,1.07,0.0,0.8,9.0,0.09,3.75,0.655,1.2,6.38,17.29,11.84,0.0,-17.1,-10.25,-1.73
7188,BTM RESOURCES BERHAD,Wood & Wood Products,2020-12-01,9,1.0,0.29,-0.0,0.21,-9.0,-0.02,0.0,0.145,0.335,-24.5,-4.0,-14.25,0.0,0.0,0.0,0.0
7854,TIMBERWELL BERHAD,Wood & Wood Products,2020-12-01,6,2.0,-0.0,-0.0,0.73,-199.0,-0.0,0.0,0.375,1.3,-45.0,75.0,15.0,0.0,0.0,0.0,0.0
8745,LEWEKO RESOURCES BERHAD,Wood & Wood Products,2020-06-01,9,1.0,0.4,-0.0,0.13,-4.0,-0.03,0.0,0.10400000000000001,0.205,-23.5,-3.0,-13.25,0.0,0.0,0.0,0.0
9016,EKSONS CORPORATION BERHAD,Wood & Wood Products,2020-03-01,10,1.0,-0.7,0.0,0.75,20.0,0.04,0.0,0.455,0.98,-31.67,-3.21,-17.44,0.0,0.0,0.0,0.0
9121,KPS CONSORTIUM BERHAD,Wood & Wood Products,2020-12-01,10,1.5,-0.13,-0.0,0.52,-11.0,-0.05,0.0,0.35,0.815,-7.21,12.38,2.59,0.0,0.0,0.0,0.0
9342,ANZO HOLDINGS BERHAD,Wood & Wood Products,2019-07-01,9,1.0,0.15,-0.0,0.04,-5.0,-0.01,0.0,0.04,0.195,-28.0,-1.17,-14.58,0.0,0.0,0.0,0.0
