code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
7757,UPA CORPORATION BHD,Consumer Services,2020-12-01,10,2.0,1.41,0.0,3.61,1.46,2.43,2.09,1.9,3.51,3.35,24.0,0.09,4.31,0.07,3.35,2.58,2.58,0.0,0.0,10.88,5.02,26.37,15.7,14.5,0.0,11.15,5.33,5.04,10.95,11.15,4.71,3.67,3.72,4.71,44.95,-6.62,-6.11,-0.43,-18.74,-6.96,0.0,-43.48,-18.66,-6.8,1,0,1,1+2+5+9+10,+,1+3+8+10,+,127,124,0.11,0.08,19,22,90.18,4.81,1.94,67.64,2,5,0.0,0.0,1.0,0.0,1.0
9091,EMICO HOLDINGS BERHAD,Consumer Services,2020-03-01,8,1.0,-0.37,-0.0,-0.64,-0.26,0.24,0.285,0.145,0.44,0.39,-13.0,-0.02,-7.02,0.0,0.0,-5.69,1.36,0.08,0.05,0.77,7.75,29.5,18.62,14.6,0.0,4.16,6.67,4.3,7.16,0.0,0.0,0.0,0.0,0.0,0.0,-9.19,-6.95,-1.46,-19.54,-6.86,0.0,-30.11,-21.15,-9.49,0,0,0,2+3+4+7+8,6,2+3+4+7+8,2+4,78,53,-0.02,0.01,28,4,-1.8,-0.86,-0.35,-1.35,0,0,0.0,0.0,0.0,0.0,1.0
9423,CWG HOLDINGS BERHAD,Consumer Services,2020-06-01,8,1.5,0.13,0.0,0.19,0.09,0.32,0.36,0.25,0.46,0.67,38.0,0.01,2.78,0.0,1.39,1.42,3.02,0.01,0.02,1.85,8.0,17.5,12.75,13.07,0.0,5.99,4.04,9.72,8.31,0.0,1.28,2.65,2.04,0.0,22.59,-5.53,-2.28,-1.74,-2.31,0.0,0.0,-35.38,-9.69,0.0,0,0,0,1+2+5,7+8,1+2+3+4+6+7+8,3,86,85,0.0,0.02,5,5,1.58,0.25,0.12,1.18,1,1,0.0,0.0,0.5,0.0,1.0
9792,SEG INTERNATIONAL BHD,Consumer Services,2020-12-01,10,1.0,1.1,0.29,0.32,0.62,0.61,0.635,0.58,0.665,0.0823,21.0,0.03,4.72,0.02,3.94,36.82,42.19,1.21,1.39,16.32,15.88,57.5,36.69,27.74,9.64,3.32,1.62,5.24,4.37,3.32,3.92,4.71,4.69,3.92,129.22,-7.31,-4.22,-0.64,10.26,-0.94,0.0,-0.73,9.64,-2.15,1,0,1,1+2+3+4+8,+,1+7+8+9,+,278,204,0.07,0.03,69,48,0.74,0.43,0.82,0.55,2,5,0.0,0.0,0.0,1.0,0.0
0006,PINEAPPLE RESOURCES BERHAD,Digital Services,2018-12-01,5,1.5,0.04,-0.0,-14.97,-0.46,0.62,1.27,0.23,1.41,0.46,-119.0,-0.01,-0.79,0.0,0.0,-2.33,0.09,0.18,0.0,0.5,-38.5,31.0,-3.75,30.0,0.0,0.17,2.81,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,7.08,1.91,5.81,-49.88,-26.19,0.0,0.0,-49.87,-26.18,0,0,0,4+5,1,1+2+3+4+5,2+3+4,49,58,0.01,0.0,4,3,-0.1,-19.96,-0.62,-0.08,0,0,0.5,0.0,0.0,0.0,1.0
0021,GHL SYSTEMS BERHAD,Digital Services,2020-12-01,10,2.0,2.35,0.02,0.14,0.15,1.55,1.77,1.247,2.17,0.4283,111.0,0.02,1.13,0.0,0.0,3.71,2.93,0.04,0.03,2.28,45.0,190.0,117.5,87.0,1.23,-1.25,8.82,1.34,1.51,-1.25,0.0,0.0,0.0,0.0,0.0,9.66,9.62,17.99,5.56,0.0,0.0,-18.48,1.23,0.0,0,0,0,1+9+10,10,1+7+9+10,7+8,63,335,-0.08,0.01,13,44,0.69,0.18,0.2,0.52,0,0,0.5,0.0,0.5,0.0,1.0
0029,DIGISTAR CORPORATION BERHAD,Digital Services,2020-09-01,10,0.0,0.04,-0.0,-0.08,-0.08,0.1,0.075,0.05,0.201,0.07,-9.0,-0.01,-13.33,0.0,0.0,-11.57,-4.54,4.01,3.58,-10.49,-15.0,8.0,-3.5,10.71,0.0,-4.07,15.62,-12.5,-5.0,-4.07,0.0,0.0,0.0,0.0,0.0,-25.47,-27.81,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+8+9,1+2+3+4+6+7+8,1+2+3+4+5+6+7+8+9,5+6+7+8+9,98,26,0.08,0.0,6,35,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,0.0
0034,MMAG HOLDINGS BERHAD,Digital Services,2020-03-01,10,1.0,0.09,-0.0,-0.15,-0.15,0.73,0.13,0.125,1.97,0.1934,-6.0,-0.02,-15.38,0.0,0.0,-10.5,-29.9,0.12,0.19,-10.45,-8.5,-0.62,-4.56,5.5,0.0,-44.25,67.82,-19.01,-45.76,-44.25,0.0,0.0,0.0,0.0,0.0,-9.41,-14.82,42.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+6+10,1+2+3+4+5+6+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+6+7+8+9+10,6,183,-0.04,-0.04,-2,-19,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
0056,GRAND-FLO BERHAD,Digital Services,2020-12-01,10,1.0,0.12,0.0,0.23,0.15,0.4,0.56,0.23,0.73,0.2338,60.0,0.01,1.79,0.0,0.0,4.02,5.33,0.1,0.0,7.64,-9.0,32.5,11.75,17.97,0.0,4.67,9.58,-2.69,-1.34,4.67,1.59,1.67,1.0,1.59,22.32,-9.59,-8.6,1.14,-13.96,-2.69,0.0,-25.24,-15.2,-5.13,0,0,0,1+3+4+5+7,5,2+3+4+5+7+9,1+5+6+7,75,77,0.03,0.01,6,-24,0.73,0.31,0.2,0.55,0,0,0.0,0.0,0.0,0.0,1.0
0093,SOLUTION GROUP BERHAD,Digital Services,2020-12-01,9,1.0,-0.0,-0.0,0.0,0.0,0.72,1.07,0.085,2.0,0.2024,-214.0,-0.0,-0.0,0.0,0.0,-2.47,-1.69,0.08,0.08,1.79,-9.0,21.0,6.0,17.0,0.0,0.44,6.58,-3.7,0.87,0.0,1.16,0.0,0.66,0.0,12.12,-9.39,-9.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+9,1+2+3+9,1+2+3+4+8+9,1+2+4+8,8,18,-0.01,0.0,2,-4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
0117,SMRT HOLDINGS BERHAD,Digital Services,2020-12-01,10,0.5,-0.03,-0.0,-0.08,-0.08,0.12,0.14,0.07,0.21,0.2529,-19.0,-0.01,-7.14,0.0,0.0,-2.89,-8.32,1.52,1.5,3.47,-6.5,12.0,2.75,11.08,0.0,-2.15,65.77,-41.57,-12.02,-2.15,0.84,0.0,0.0,0.84,4.23,9.16,5.68,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6+8,1+2+5+6,1+2+3+4+5+6+7+8+9+10,5,44,132,0.05,-0.02,7,22,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.5,0.0,0.0
0126,MICROLINK SOLUTIONS BERHAD,Digital Services,2020-03-01,9,2.0,6.74,1.46,2.03,0.66,1.66,2.49,1.07,2.85,0.5,19.0,0.13,5.22,0.01,0.4,26.0,36.16,0.03,0.1,4.99,-1.37,105.0,51.82,48.23,11.25,-5.06,24.29,-23.15,-13.7,0.0,0.9,0.0,0.0,0.0,16.14,-4.28,25.99,27.15,-6.05,14.26,0.0,132.21,-9.29,11.25,0,0,0,2+3+8+9,3,1+2+3+4+5+9,6+7+8+9,22,221,0.01,0.06,0,23,0.11,2.7,0.88,0.08,3,0,0.0,0.0,0.0,1.0,1.0
0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,Digital Services,2020-06-01,9,1.0,0.06,-0.0,-0.15,-0.15,0.15,0.115,0.1,0.255,5.35,-8.0,-0.02,-17.39,0.0,3.48,-0.29,-11.28,0.01,0.01,-13.53,-12.0,5.5,-3.25,5.5,0.0,-7.42,20.5,-2.78,1.97,0.0,0.0,0.0,0.0,0.0,0.0,-31.55,-23.34,-11.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+9,1+2+7+8,1+2+3+4+7+8+9,1+4+7+8+9,62,14,-0.03,-0.01,-16,-7,-0.2,-0.2,-0.2,-0.15,0,5,0.0,0.0,0.0,0.0,1.0
0138,MY E.G. SERVICES BERHAD,Digital Services,2020-12-01,10,3.0,8.93,2.03,0.18,0.21,1.58,1.65,1.24,2.27,0.3223,21.0,0.08,4.85,0.0,0.3,24.14,28.85,0.1,0.11,44.46,18.33,205.0,111.66,72.53,25.41,1.65,1.87,4.4,2.97,1.65,0.41,1.17,0.81,0.41,0.0,27.1,29.42,20.92,31.26,26.09,0.0,28.61,31.42,25.41,1,0,0,8+9+10,+,8+9+10,9+10,52,530,0.0,0.07,0,302,0.26,0.24,0.28,0.2,2,0,0.5,0.0,0.5,1.0,1.0
0145,TFP SOLUTIONS BERHAD,Digital Services,2020-12-01,9,1.0,0.13,-0.0,-0.08,-0.08,0.12,0.145,0.047,0.265,0.0325,-20.0,-0.01,-6.9,0.0,0.0,-22.77,-31.19,0.0,0.0,-7.85,-23.0,-3.25,-13.12,33.75,0.0,-8.2,11.59,-15.22,-11.03,0.0,0.0,0.0,0.0,0.0,0.0,-35.11,-23.98,-6.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+5+6+7,1+2+3+4+5+7,1+2+3+4+5+6+7+9,1+2+3+5+7,62,19,0.01,-0.01,5,-1,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0154,EA HOLDINGS BERHAD,Digital Services,2019-03-01,8,1.5,-0.04,-0.0,-0.08,-0.08,0.03,0.03,0.015,0.05,0.02,-3.0,-0.01,-33.33,0.0,0.0,-49.0,-29.85,0.01,0.01,-50.84,-3.5,11.5,4.0,10.0,0.0,-4.76,17.85,-13.33,-13.71,0.0,0.0,0.0,0.0,0.0,0.0,-9.42,-20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+8,1+2+4,1+2+3+4+5+7+8,2+3+4,37,27,0.02,-0.01,1,11,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.5,0.0,1.0
0176,KRONOLOGI ASIA BERHAD,Digital Services,2020-12-01,6,2.0,0.31,0.0,0.95,0.15,0.64,0.62,0.495,0.945,0.47,25.0,0.02,3.23,0.0,0.0,5.23,0.61,0.01,0.01,5.87,0.33,31.0,15.66,16.21,0.0,53.87,110.82,3.92,64.0,0.0,0.42,0.85,0.51,0.0,0.0,22.52,34.04,0.0,-14.18,0.0,0.0,-91.19,-26.33,0.0,1,0,0,6,+,1+2+3+4+6,4+6,61,265,0.01,0.0,-6,21,710020538.45,1.27,0.2,532515403.84,1,0,0.5,0.0,0.5,0.0,1.0
0200,REVENUE GROUP BERHAD,Digital Services,2020-06-01,6,3.0,0.59,0.18,0.04,0.15,1.48,1.84,1.01,2.42,0.32,81.0,0.02,1.09,0.0,0.0,7.09,12.7,0.04,0.09,16.27,0.0,59.0,29.5,53.16,9.12,1.9,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.97,40.05,0.0,29.53,0.0,0.0,9.12,33.75,0.0,1,0,1,6,+,3+6,+,14,78,0.01,0.02,1,22,0.13,0.06,0.2,0.1,0,0,0.5,0.5,1.0,0.0,1.0
0202,RADIANT GLOBALTECH BERHAD,Digital Services,2020-12-01,6,2.5,0.16,0.0,0.37,0.08,0.36,0.345,0.315,0.465,0.1282,50.0,0.01,2.9,0.0,0.0,5.38,2.48,0.0,0.0,6.92,0.0,31.5,15.75,27.75,0.0,2.45,1.78,2.45,0.0,0.0,0.0,0.0,0.0,0.0,5.05,-1.96,2.77,0.0,-24.08,0.0,0.0,-39.49,-24.32,0.0,1,0,1,1+3+6,+,1+3+4+6,+,66,76,0.01,0.0,9,12,3.04,0.49,0.11,2.28,1,0,0.5,0.0,1.0,0.0,1.0
4456,DAGANG NEXCHANGE BERHAD,Digital Services,2019-12-01,10,1.0,-0.0,-0.0,0.0,0.0,0.46,0.68,0.17,1.05,0.28,-628.0,-0.0,-0.0,0.0,0.0,-0.39,6.5,0.03,0.05,25.01,2.55,25.0,13.78,13.69,2.3,11.08,15.43,7.48,13.13,11.08,5.15,1.94,1.95,5.15,0.0,17.63,27.33,8.88,19.72,2.43,0.0,-47.11,2.3,-5.28,0,0,0,1+7+9+10,7+8,1+2+3+5+6+7+8+10,1+2+3+4+5+6+7+8+9+10,88,290,0.01,0.02,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5011,MESINIAGA BERHAD,Digital Services,2020-12-01,10,1.0,9.18,-0.0,-2.01,-2.01,1.4,1.81,1.06,2.08,1.7217,-10.0,-0.18,-9.94,0.0,0.0,-10.43,-8.58,0.01,0.03,-2.11,-123.0,21.0,-51.0,11.9,0.0,-4.54,16.08,-8.39,0.31,-4.54,4.5,1.74,1.86,4.5,48.98,-4.39,-0.71,-4.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+7+8+10,1+2+3+6+7+8,1+2+3+5+6+7+8+9,1+5+7+9+10,298,198,0.22,-0.15,0,-102,-2.68,-2.68,-2.68,-2.01,0,0,0.0,0.0,0.0,0.0,1.0
5028,HEITECH PADU BERHAD,Digital Services,2020-12-01,10,1.5,0.63,0.23,0.17,0.98,1.27,1.35,0.98,1.85,1.12,14.0,0.1,7.41,0.0,0.0,8.64,9.27,0.2,0.1,-0.68,-5.0,17.57,6.28,25.06,2.28,-12.0,24.66,-16.93,-11.68,-12.0,1.69,0.0,1.43,1.69,48.93,-8.65,-2.86,-2.84,63.72,2.13,0.0,0.0,63.78,2.28,0,0,0,1+2+3+5+6+10,3+4+7+8,2+3+4+6+7+8+10,2+8+10,354,325,0.0,0.11,-38,16,1.49,0.23,1.31,1.12,3,0,0.0,0.0,0.5,0.0,1.0
5204,PRESTARIANG BERHAD,Digital Services,2020-06-01,9,1.0,0.2,0.0,0.09,0.09,0.64,0.845,0.319,1.28,0.228,153.0,0.01,1.18,0.0,0.0,2.41,-16.01,0.11,0.23,17.14,-13.33,54.0,20.34,42.77,0.0,1.22,3.3,-1.88,-0.35,0.0,2.13,3.37,2.8,0.0,18.89,6.61,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+7+9,1,1+3+4+5+9,1+2+3,59,154,0.03,-0.03,10,-17,0.12,0.12,0.12,0.09,0,0,0.0,0.0,0.0,0.0,1.0
5216,DATASONIC GROUP BERHAD,Digital Services,2021-03-01,10,1.5,0.0,0.0,0.0,0.0,0.57,0.485,0.465,0.79,0.0862,197.0,0.0,0.0,0.01,1.65,2.9,3.03,0.2,0.2,19.09,39.0,65.0,52.0,52.5,0.0,1.5,0.91,1.5,1.67,0.0,1.35,2.11,2.1,0.0,50.83,-18.81,-10.52,13.85,-35.02,-1.94,0.0,-58.34,-40.1,-5.42,1,0,0,1+3+4+6+10,+,1+3+5+6+10,8+9+10,40,138,0.0,0.0,0,80,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.5,0.0,1.0
8338,DATAPREP HOLDINGS BHD,Digital Services,2020-12-01,10,1.0,0.01,-0.0,-0.08,-0.08,1.46,1.47,0.15,4.13,0.05,-100.0,-0.01,-0.68,0.0,0.0,-29.4,-41.67,0.01,0.01,-13.3,-22.0,20.5,-0.75,20.5,0.0,-5.72,5.28,-10.63,-6.35,-5.72,0.0,0.0,0.0,0.0,0.0,-5.69,-12.55,-1.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,89,36,-0.01,-0.02,-2,-10,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
9008,OMESTI BERHAD,Digital Services,2020-03-01,9,1.0,0.03,-0.0,-0.08,-0.09,0.55,0.435,0.405,0.84,0.4112,-76.0,-0.01,-2.3,0.0,0.0,-1.39,14.4,0.06,0.07,-5.18,-15.17,9.5,-2.84,7.9,0.0,-11.57,24.23,-23.62,-17.71,0.0,0.0,0.0,0.0,0.0,0.0,-15.27,-10.11,-2.26,0.0,6.65,0.0,0.0,0.0,-1.92,0,0,0,2+3+5+9,2+3+4+5+7+8+9,1+2+3+4+5+6+7+8+9,1+2+3+5+6+9,295,256,-0.05,0.05,-8,-10,-0.1,-0.1,-0.12,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
9075,THETA EDGE BERHAD,Digital Services,2020-12-01,9,1.0,-0.68,-0.0,-0.52,-0.52,0.62,0.83,0.315,1.23,0.58,-12.0,-0.07,-8.43,0.0,0.0,-11.86,-10.57,0.05,0.06,-6.71,-26.5,46.0,9.75,24.92,0.0,-6.59,11.18,-4.31,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,-19.32,-20.59,-5.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5,1+2+6+7+8+9,1+2+3+4+5+6+7+8+9,1+4+7+9,75,48,-0.07,-0.07,-7,-3,-0.7,-0.7,-0.7,-0.52,0,0,0.0,0.0,0.0,0.0,1.0
2771,BOUSTEAD HOLDINGS BERHAD,Diversified Industrials,2020-12-01,10,0.0,-0.83,-0.0,-2.54,-2.54,0.61,0.675,0.51,0.825,1.52,-3.0,-0.21,-31.11,0.0,0.0,-14.11,-13.66,0.81,0.81,-0.1,-5.42,13.35,3.96,98.63,0.0,-8.91,24.63,-42.65,-22.57,-8.91,3.35,1.65,2.95,3.35,61.48,-7.69,-1.87,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6+7,1+2+3,1+2+3+5+6+7+9,1+2+3+4+5+6+7+8+9+10,8555,7881,0.39,-0.27,0,0,-3.39,-3.39,-3.39,-2.54,0,0,0.0,0.0,0.0,0.0,0.0
3034,HAP SENG CONSOLIDATED BERHAD,Diversified Industrials,2020-12-01,10,2.0,7.22,1.79,4.92,2.67,7.62,7.77,6.92,9.05,3.06,27.0,0.29,3.73,0.25,3.22,9.33,10.12,0.46,0.46,16.39,21.1,28.67,24.88,22.82,6.17,6.82,2.91,4.29,4.44,6.82,4.38,3.32,3.52,4.38,67.07,3.42,5.9,7.98,-3.76,8.79,0.0,-12.08,-5.17,6.17,1,0,0,1+8,+,1,3+4+6+10,3531,5850,0.19,0.3,-365,1387,10.4,6.56,3.56,7.8,2,5,0.5,0.5,0.0,0.0,1.0
3395,BERJAYA CORPORATION BERHAD,Diversified Industrials,2020-06-01,10,0.0,-0.02,-0.0,-0.75,-0.75,0.28,0.255,0.168,0.505,1.1777,-3.0,-0.1,-39.22,0.0,0.0,-8.58,-1.69,0.79,0.76,0.51,-9.67,10.0,0.17,9.68,0.0,4.14,18.72,-7.87,2.92,4.14,1.84,0.0,1.26,1.84,0.0,-5.92,-3.54,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+9+10,1+2+4+6,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,6756,6990,0.02,-0.02,0,0,-1.0,-1.0,-1.0,-0.75,0,0,0.0,0.0,0.0,0.0,0.0
3476,KECK SENG (MALAYSIA) BERHAD,Diversified Industrials,2020-12-01,10,1.0,-5.81,-0.0,-2.96,-2.96,3.63,3.5,3.4,4.11,6.16,-16.0,-0.21,-6.0,0.0,0.0,-3.46,-2.94,0.08,0.08,5.94,-21.33,76.67,27.67,32.76,0.0,4.21,3.5,1.03,2.36,4.21,1.9,1.53,1.77,1.9,88.17,-9.74,-1.96,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+6+8+9,1,1+4+5+7+10,1,1255,868,0.21,-0.18,80,-22,-3.95,-3.95,-3.95,-2.96,0,0,0.0,0.0,0.0,0.0,1.0
5211,SUNWAY BERHAD,Diversified Industrials,2020-12-01,10,1.5,1.46,0.0,2.12,1.34,1.41,1.71,1.22,1.81,1.96,22.0,0.08,4.68,0.02,0.88,3.9,4.01,0.24,0.3,14.89,11.31,25.25,18.28,16.82,0.0,6.75,3.06,7.17,6.69,6.75,1.78,3.11,2.69,1.78,28.77,-10.69,-2.95,2.02,-13.11,-6.2,0.0,-17.16,-14.81,-9.22,1,0,0,1+2+6+7+9,+,1+5+6+7+9,10,6794,3829,0.11,0.07,0,777,3.42,2.83,1.79,2.56,2,0,0.0,0.0,0.5,0.0,1.0
5843,KUMPULAN PERANGSANG SELANGOR BERHAD,Diversified Industrials,2020-12-01,10,2.0,0.49,0.0,1.34,0.91,0.76,0.835,0.475,1.35,1.88,11.0,0.08,9.58,0.02,2.99,4.23,3.5,0.45,0.51,25.04,-3.18,15.33,6.08,11.88,0.0,7.69,14.08,-5.91,1.14,7.69,3.3,3.01,2.75,3.3,28.31,43.87,66.12,10.23,-9.22,-2.4,0.0,-16.58,-9.2,-2.84,0,0,0,6+8+9,3,2+3+4+6+7,3+4+5,422,1077,0.09,0.06,28,82,3.31,1.79,1.21,2.48,3,4,0.5,0.0,0.5,0.0,1.0
6491,KUMPULAN FIMA BERHAD,Diversified Industrials,2020-03-01,10,1.0,2.23,0.0,4.94,3.19,1.63,2.03,1.39,2.12,2.92,11.0,0.18,8.87,0.12,5.91,6.08,3.64,0.05,0.06,11.1,5.62,19.2,12.41,12.86,0.0,11.22,4.0,9.88,9.38,11.22,4.67,5.91,5.7,4.67,52.38,-2.9,-1.67,1.99,-12.99,-6.75,0.0,-0.94,-13.19,-7.35,1,0,0,2+3+5+10,+,1+4+5+6+7+8+10,3,432,501,0.27,0.1,138,82,2.9,6.58,4.25,2.17,3,5,0.0,0.0,0.0,0.0,1.0
7005,B.I.G. INDUSTRIES BERHAD,Diversified Industrials,2020-06-01,10,1.0,-0.06,-0.0,-0.08,-0.08,0.54,0.7,0.265,1.1,0.55,-49.0,-0.01,-1.43,0.0,0.0,-2.6,-6.91,0.02,0.03,-4.39,-9.0,21.5,6.25,14.08,0.0,-16.29,21.61,-11.68,-12.44,-16.29,0.0,0.0,0.0,0.0,0.0,-9.4,-15.35,-8.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+6+7+10,1+3+4+6+8+9+10,1+2+3+4+5+6+7+8+9+10,+,83,32,-0.05,-0.03,9,3,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
8702,TEXCHEM RESOURCES BERHAD,Diversified Industrials,2020-12-01,10,2.0,0.79,0.0,1.1,1.1,0.79,0.875,0.5,1.38,2.1163,10.0,0.09,10.29,0.0,0.0,4.19,-0.98,0.34,0.39,0.55,-31.17,48.67,8.75,36.64,0.0,6.17,24.76,-7.54,-4.76,6.17,3.13,0.0,3.51,3.13,62.19,-2.81,-0.72,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+5+8+9,1+2+3+4+10,1+2+3+4+5+7+8+9+10,+,1084,1018,-0.04,-0.02,47,63,1.46,1.46,1.46,1.1,4,0,0.0,0.0,1.0,0.0,1.0
3069,MEGA FIRST CORPORATION BERHAD,Electricity,2020-12-01,10,2.5,6.72,3.74,1.3,1.79,3.45,3.56,3.15,4.05,4.37,10.0,0.34,9.55,0.12,3.51,7.81,18.56,0.28,0.28,18.67,12.65,26.89,19.77,20.3,10.99,6.0,1.4,4.54,5.23,6.0,1.35,0.57,0.88,1.35,19.18,-5.54,5.43,3.9,34.04,17.29,0.0,28.29,19.43,10.99,1,0,1,2+3+4+6+8,+,3+4+7+9,+,611,767,0.14,0.35,103,295,1.31,1.73,2.39,0.98,3,5,0.0,0.0,1.0,0.5,1.0
5264,MALAKOFF CORPORATION BERHAD,Electricity,2020-12-01,10,0.0,0.8,0.0,1.06,0.71,0.87,0.815,0.8,1.02,1.11,16.0,0.05,6.13,0.05,6.26,4.65,4.62,1.55,1.59,5.65,12.43,19.57,16.0,15.32,0.0,6.62,0.96,7.42,6.7,0.0,5.97,7.41,6.54,0.0,53.47,-4.16,3.43,1.38,-8.76,-1.28,0.0,-1.86,-9.74,-3.25,1,0,1,1+2+6+8+9,+,1+3+4+5+8,+,5692,6276,0.11,0.06,2607,2054,0.86,1.42,0.95,0.64,3,5,0.0,0.0,0.0,0.0,0.0
5347,TENAGA NASIONAL BHD,Electricity,2020-12-01,10,1.5,10.69,0.44,10.96,5.77,9.84,9.69,9.152,11.233,9.5611,14.0,0.67,6.91,0.8,8.26,7.0,6.31,1.23,1.23,10.84,10.98,20.92,15.95,15.51,0.65,6.99,2.47,5.62,6.79,6.99,2.56,3.95,3.29,2.56,18.98,-2.23,0.3,3.66,-9.49,1.13,0.0,-17.95,-9.72,0.65,1,0,1,1,+,1+3+4+6+10,+,32207,43976,0.09,0.63,5098,15519,27.62,14.62,7.69,20.72,3,5,0.5,0.0,1.0,0.0,0.0
7471,EDEN INC. BERHAD,Electricity,2018-12-01,10,1.0,0.07,-0.0,-0.15,-0.15,0.17,0.145,0.135,0.23,0.74,-6.0,-0.02,-13.79,0.0,0.0,-3.18,-3.22,0.15,0.12,-15.34,-6.0,-1.36,-3.68,15.78,0.0,-19.84,28.41,-46.62,-42.73,-19.84,0.0,0.0,0.0,0.0,0.0,3.53,-8.21,-13.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+9,1+2+3+4+5+6+7+8+9+10,2+3+4,229,60,0.01,-0.03,25,3,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
0091,DAYA MATERIALS BERHAD,"Energy, Infrastructure, Equipment & Services",2018-12-01,10,1.0,0.04,-0.0,-0.08,-0.08,0.01,0.01,0.01,0.025,-0.1079,-1.0,-0.01,-100.0,0.0,0.0,8.53,0.0,0.0,0.0,-15.87,-7.5,-0.08,-3.79,16.06,0.0,-242.67,406.72,-800.0,-492.67,-242.67,0.0,0.0,0.0,0.0,0.0,-26.83,-11.68,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+7+9+10,1+2+3+4+5,1+2+3+4+5+6+8+9+10,3+5+6+9,188,282,0.02,-0.08,7,3,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
