code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
8966,PROLEXUS BERHAD,Consumer Products & Services,2020-07-01,10,2.0,2.37,2.61,7.0,2.47,0.96,1.09,0.47,1.95,1.51,5.0,0.22,20.18,0.01,0.92,14.36,7.42,0.22,0.28,5.67,6.4,15.17,10.78,10.99,11.86,8.57,4.38,9.78,10.04,8.57,1.03,1.21,1.6,1.03,163.13,0.0,-0.57,9.54,-3.23,15.86,0.0,-5.9,-7.72,11.86,1,0,0,1+3+4,+,2+3+4+7+8,3,184,341,0.05,0.1,3,47,8.17,9.33,3.29,6.13,5,0,0.5,0.0,0.5,0.0,1.0
9091,EMICO HOLDINGS BERHAD,Consumer Products & Services,2020-03-01,8,1.0,-0.13,-0.0,-0.24,-0.14,0.23,0.285,0.12,0.44,0.39,-20.0,-0.01,-3.51,0.0,0.0,-3.62,1.36,0.08,0.05,0.77,7.62,17.5,12.56,12.22,0.0,4.28,7.08,5.08,6.96,0.0,0.0,0.0,0.0,0.0,0.0,-9.19,-6.95,-1.46,-19.54,-6.86,0.0,-30.11,-21.15,-9.49,0,0,0,2+3+4+7+8,6,2+3+4+7+8,2+4,78,53,-0.02,0.01,28,4,-0.72,-0.32,-0.19,-0.54,0,0,0.0,0.0,0.0,0.0,1.0
9113,ICONIC WORLDWIDE BERHAD,Consumer Products & Services,2020-03-01,10,1.0,-0.03,0.0,0.22,0.22,0.45,0.5,0.2,0.97,0.39,19.0,0.03,6.0,0.0,0.0,6.67,9.36,0.02,0.03,-14.55,-8.5,6.17,-1.16,6.17,0.0,-22.02,20.62,-5.92,-15.9,-22.02,0.0,0.0,0.0,0.0,0.0,-18.75,-5.84,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+6+7+9+10,2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+10,77,24,-0.04,0.03,0,0,0.3,0.3,0.3,0.22,3,0,0.0,0.0,0.0,0.0,1.0
9172,FORMOSA PROSONIC INDUSTRIES BERHAD,Consumer Products & Services,2019-12-01,10,3.0,4.65,0.23,0.59,2.35,1.98,2.59,1.26,3.43,1.35,12.0,0.21,8.11,0.14,5.41,15.55,13.85,0.01,0.01,5.14,9.88,34.4,22.14,15.83,1.08,9.67,5.01,8.98,7.82,9.67,6.14,4.32,4.1,6.14,58.02,30.62,10.56,4.27,40.64,1.5,0.0,45.5,40.62,1.08,1,0,1,5+6+7+9+10,+,2+4+6+7+9+10,+,510,766,0.15,0.17,49,71,0.71,0.79,3.13,0.53,3,5,0.0,0.0,1.0,1.0,1.0
9288,BONIA CORPORATION BERHAD,Consumer Products & Services,2020-06-01,10,1.0,0.59,0.0,9.52,0.88,0.63,0.9,0.417,1.05,1.9588,58.0,0.02,2.22,0.04,4.28,0.79,0.75,0.3,0.21,5.07,4.0,55.0,29.5,14.59,0.0,14.53,8.32,16.08,18.39,14.53,4.62,5.78,6.85,4.62,29.13,-17.45,-13.08,-0.43,-42.79,-22.05,0.0,-55.27,-42.52,-21.87,1,0,1,1+3+4+5,+,1+2+3+5+6,+,461,345,0.18,0.01,54,49,124.76,12.7,1.18,93.57,0,5,0.0,0.0,0.0,0.0,1.0
9369,TEO GUAN LEE CORPORATION BERHAD,Consumer Products & Services,2020-06-01,10,1.5,1.27,0.0,2.79,2.75,1.17,1.39,0.91,1.7,2.24,15.0,0.09,6.47,0.03,2.16,4.2,2.35,0.07,0.08,5.68,6.67,21.6,14.14,11.82,0.0,11.02,3.17,10.67,9.97,11.02,6.34,4.93,5.03,6.34,62.93,-2.06,-3.06,-1.65,-13.92,-13.69,0.0,-22.73,-13.93,-13.81,1,0,0,1+3+4+5+6+7+9,+,1+4+6+7+9+10,4+7+10,109,87,0.22,0.05,-3,8,7.51,3.72,3.67,5.63,3,3,0.0,0.0,0.5,0.0,1.0
9385,LAY HONG BERHAD,Consumer Products & Services,2020-03-01,10,2.0,4.8,0.0,0.79,0.2,0.32,0.34,0.28,0.41,0.52,30.0,0.01,2.94,0.01,2.21,2.17,1.01,0.28,0.32,1.45,24.0,937.0,480.5,216.85,0.0,1.29,1.95,3.14,2.35,1.29,0.91,2.09,1.48,0.91,14.6,7.5,4.57,8.01,-28.83,-10.52,0.0,-40.41,-32.69,-13.73,0,0,0,2+5+10,8,1+2+5+7+8+9+10,8,423,840,0.03,0.01,25,66,3.54,1.05,0.26,2.66,1,3,0.5,0.0,0.5,0.0,1.0
9407,PARAGON UNION BERHAD,Consumer Products & Services,2019-12-01,9,1.0,-0.66,-0.0,-0.6,-0.6,1.02,1.98,0.19,2.69,0.57,-25.0,-0.08,-4.04,0.0,0.0,-14.04,6.84,0.34,0.28,-2.93,-24.0,40.5,8.25,21.31,0.0,-9.46,30.99,-0.85,2.98,0.0,0.0,0.0,0.0,0.0,0.0,-5.78,2.65,0.7,0.0,0.0,0.0,-9.3,0.0,0.0,0,0,0,2+3+6+8+9,2+3+6+7+8,1+2+3+5+6+7+8+9,1+2+7,51,56,0.0,0.04,4,-2,-1.41,-0.8,-0.8,-1.06,0,0,0.0,0.0,0.0,0.0,1.0
9423,CWG HOLDINGS BERHAD,Consumer Products & Services,2020-06-01,8,1.5,0.0,0.0,0.0,0.0,0.32,0.375,0.25,0.46,0.67,520.0,0.0,0.0,0.0,1.33,0.1,3.02,0.01,0.02,1.71,8.0,17.5,12.75,13.07,0.0,5.99,4.04,9.72,8.31,0.0,1.28,2.65,2.04,0.0,22.59,-5.53,-2.28,-1.74,-2.31,0.0,0.0,-35.38,-9.69,0.0,0,0,0,1+2+5,7+8,1+2+3+4+6+7+8,3,86,85,0.0,0.02,5,5,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.5,0.0,1.0
9474,BRAHIM'S HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.5,3.45,-0.0,-4.89,-4.89,0.2,0.22,0.095,0.41,0.5,0.0,-0.65,-295.45,0.0,0.0,-129.68,-241.68,0.0,0.18,-9.06,-9.43,-1.19,-5.31,22.9,0.0,-18.6,30.55,-38.6,-39.04,-18.6,0.0,0.0,0.0,0.0,0.3,4.71,-2.88,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+6+10,1+2+3+4+5+6,1+2+3+4+5+6+8+10,3+4+6,166,306,0.04,-0.07,28,40,-6.52,-6.52,-6.52,-4.89,0,0,0.0,0.0,0.5,0.0,1.0
9776,SINMAH CAPITAL BERHAD,Consumer Products & Services,2019-12-01,10,0.5,-0.61,-0.0,-0.52,-0.52,0.25,0.315,0.1,0.54,0.3326,-5.0,-0.07,-22.22,0.0,0.0,-20.69,-0.89,0.68,0.31,-2.72,-4.22,21.67,8.73,8.56,0.0,-2.96,83.08,-16.51,-9.51,-2.96,0.0,0.0,0.0,0.0,0.0,-19.03,-15.3,-6.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+6+8+10,1+2+5+8,1+2+4+5+6+7+8+10,1+4+5+7,331,182,0.02,0.0,9,-38,-0.7,-0.7,-0.7,-0.52,0,0,0.0,0.0,0.0,0.0,0.5
9792,SEG INTERNATIONAL BHD,Consumer Products & Services,2019-12-01,10,2.0,1.1,0.23,0.27,0.34,0.61,0.645,0.58,0.665,0.0753,21.0,0.03,4.65,0.02,3.88,41.17,48.55,1.16,1.35,16.43,15.75,57.5,36.62,30.03,7.52,3.32,1.49,5.24,4.08,3.32,3.9,5.23,5.0,3.9,121.67,-2.12,0.16,3.27,14.08,16.24,0.0,18.5,12.85,7.52,1,0,1,1+2+3+7+10,+,6+7+8+10,+,218,244,0.04,0.04,65,78,0.3,0.36,0.45,0.22,2,5,0.0,0.0,1.0,1.0,0.0
9946,REX INDUSTRY BERHAD,Consumer Products & Services,2020-06-01,9,1.5,-0.71,-0.0,-0.11,-0.11,0.2,0.22,0.154,0.28,0.26,-19.0,-0.01,-4.55,0.0,0.0,-4.46,-8.78,0.09,0.12,-2.67,-9.75,151.0,70.62,103.88,0.0,-3.82,5.31,-11.16,-6.34,0.0,0.0,0.0,0.0,0.0,40.38,4.66,-0.77,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+7+9,1+2+3+7+8,1+2+3+5+7+8+9,2+3,136,149,-0.01,-0.03,1,17,-0.14,-0.14,-0.14,-0.11,0,0,0.0,0.0,0.5,0.0,1.0
9997,PENSONIC HOLDINGS BERHAD,Consumer Products & Services,2020-05-01,10,2.0,-0.23,0.0,10.24,0.97,0.41,0.72,0.21,0.82,0.96,8.0,0.09,12.5,0.01,1.74,8.92,2.5,0.31,0.35,1.19,-18.83,13.75,-2.54,11.6,0.0,5.68,12.28,0.65,4.81,5.68,2.97,1.18,2.92,2.97,32.34,-6.36,-6.19,-0.81,-30.46,-1.49,0.0,-22.4,-30.48,-1.49,0,0,1,1+2+3+4+10,3+9,2+3+4+5+7+8+9+10,+,298,280,0.03,0.02,6,36,6.19,13.65,1.29,4.64,4,2,0.0,0.0,1.0,0.0,1.0
0091,DAYA MATERIALS BERHAD,Energy,2018-12-01,10,2.0,0.08,-0.0,-0.15,-0.15,0.01,0.025,0.005,0.025,-0.1039,-1.0,-0.02,-80.0,0.0,0.0,18.0,0.0,0.0,0.0,-15.87,-7.5,-0.08,-3.79,16.06,0.0,-242.67,406.72,-800.0,-492.67,-242.67,0.0,0.0,0.0,0.0,0.0,-26.83,-11.68,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+7+9+10,1+2+3+4+5,1+2+3+4+5+6+8+9+10,3+5+6+9,188,282,0.02,-0.08,7,3,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,1.0,1.0
0219,RESERVOIR LINK ENERGY BHD,Energy,2020-12-01,5,3.5,0.19,5.4,0.3,0.3,0.48,0.82,0.3,0.855,0.25,20.0,0.04,4.88,0.01,0.91,16.52,20.1,0.12,0.12,2.12,0.0,9.6,4.8,9.6,134.89,10.42,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,61.25,0.0,0.0,0.0,0.0,0.0,134.89,0.0,0.0,0,0,0,5,5,4+5,4+5,10,88,-0.01,0.05,-3,11,0.03,0.4,0.4,0.02,2,0,0.5,0.5,0.5,1.0,1.0
0220,OCEAN VANTAGE HOLDINGS BERHAD,Energy,2020-12-01,5,2.5,0.22,0.8,0.15,0.15,0.49,0.365,0.345,0.78,0.12,21.0,0.02,5.48,0.0,0.0,14.83,15.73,0.03,0.03,12.77,0.0,22.25,11.12,22.25,40.09,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37,0.0,0.0,0.0,0.0,0.0,40.09,0.0,0.0,1,0,0,5,+,5,1,18,74,0.01,0.02,1,-3,0.05,0.2,0.2,0.04,3,0,0.5,0.5,0.0,0.5,1.0
1201,SUMATEC RESOURCES BERHAD,Energy,2018-12-01,10,1.0,-0.0,-0.0,0.0,0.0,0.01,0.005,0.005,0.01,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83,-0.51,0.0,0.0,-82.68,-3.75,20.5,8.38,11.76,0.0,-32.02,45.23,-28.89,-14.76,-32.02,0.0,0.0,0.0,0.0,0.0,-63.73,0.0,-34.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+9+10,1+2+3+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6,60,3,-0.19,0.0,70,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
2739,SINO HUA-AN INTERNATIONAL BERHAD,Energy,2019-12-01,10,1.0,-0.12,-0.0,-0.75,-0.75,0.12,0.13,0.06,0.23,0.03,-1.0,-0.1,-76.92,0.0,0.0,-327.67,-64.17,0.03,0.02,-67.6,-1.95,4.33,1.19,10.62,0.0,-112.74,298.51,-10.08,-216.31,-112.74,0.0,0.0,0.0,0.0,0.0,168.77,-6.48,-4.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+6+7+8+10,1+4+5+8+9,1+2+3+4+5+6+7+8+9+10,3+4+6+8,1407,788,0.01,-0.16,15,36,-1.0,-1.0,-1.0,-0.75,0,0,0.0,0.0,0.0,0.0,1.0
3042,PETRON MALAYSIA REFINING & MARKETING BHD,Energy,2019-12-01,10,1.5,-0.49,-0.1,-0.43,-0.4,4.24,4.67,3.0,6.75,6.4504,-95.0,-0.05,-1.07,0.12,2.57,-0.76,10.25,0.02,0.02,1.55,4.18,15.39,9.78,7.74,1.98,12.5,11.27,17.67,15.81,12.5,3.49,4.1,2.76,3.49,16.63,14.65,1.0,3.61,0.0,1.99,0.0,-9.33,0.0,1.98,0,0,0,1+4+5+6+7+10,6+7,1+2+5+6+7+8+9+10,2+9,8427,11457,0.99,0.66,319,868,-1.07,-0.58,-0.53,-0.8,0,4,0.0,0.0,0.5,0.0,1.0
4324,HENGYUAN REFINING COMPANY BERHAD,Energy,2019-12-01,10,1.5,21.6,0.0,7.22,27.1,4.13,5.35,2.55,7.33,7.2279,6.0,0.84,15.7,0.04,0.75,11.57,1.73,0.26,0.3,0.69,1.5,49.92,25.71,21.98,0.0,3.84,37.67,23.63,27.08,3.84,1.9,0.16,0.09,1.9,14.54,14.74,-2.39,3.52,0.0,-19.06,0.0,-52.5,0.0,-18.86,0,0,0,2+4+5+6+7+10,6+7+8+9,2+4+5+6+7+8+9+10,4+7+8,10376,12637,0.35,0.12,181,1317,3112.69,9.62,36.14,2334.52,5,0,0.0,0.0,0.5,0.0,1.0
5071,COASTAL CONTRACTS BHD,Energy,2020-06-01,10,1.0,-3.44,-0.0,-2.07,-2.07,0.68,0.815,0.565,0.92,2.0024,-3.0,-0.25,-30.67,0.0,0.0,-12.71,-9.29,0.06,0.03,-32.14,-3.3,30.83,13.76,13.88,0.0,-3.75,40.42,-47.97,-23.42,-3.75,1.77,0.35,1.03,1.77,10.47,-20.52,-22.81,-7.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+7+10,1+3,1+2+3+4+5+8+9+10,+,675,211,0.42,-0.2,132,23,-2.76,-2.76,-2.76,-2.07,0,0,0.0,0.0,0.0,0.0,1.0
5115,ALAM MARITIM RESOURCES BERHAD,Energy,2019-12-01,10,1.0,-0.16,-0.0,-0.6,-0.6,0.08,0.085,0.055,0.13,0.17,-1.0,-0.08,-94.12,0.0,0.0,-47.41,-21.68,0.03,0.23,-30.71,-1.29,5.3,2.0,14.96,0.0,-45.6,73.59,-144.19,-98.3,-45.6,0.13,0.0,0.0,0.13,0.22,10.15,-4.77,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+6+7+10,1+2+3+4+10,1+2+3+4+5+6+9+10,1+4+9+10,242,307,-0.02,-0.08,-69,-14,-0.8,-0.8,-0.8,-0.6,0,0,0.0,0.0,0.0,0.0,1.0
5132,DELEUM BERHAD,Energy,2019-12-01,10,1.0,0.21,0.04,0.46,0.17,0.58,0.55,0.46,0.82,0.87,30.0,0.02,3.64,0.04,8.0,2.13,9.73,0.06,0.06,6.24,7.62,13.71,10.66,11.23,2.25,8.21,3.29,9.51,9.39,8.21,4.16,4.59,5.22,4.16,45.07,12.57,5.73,5.38,-10.99,2.28,0.0,7.98,-11.05,2.25,1,0,0,3+4+5+9+10,+,2+4+5+10,6+7+8+9+10,399,868,0.06,0.08,0,85,0.19,0.61,0.23,0.14,2,5,0.0,0.0,0.0,0.0,1.0
5133,PETRA ENERGY BERHAD,Energy,2019-12-01,10,1.5,-0.33,0.53,0.22,0.24,0.79,0.99,0.55,1.28,1.19,20.0,0.05,5.05,0.06,6.06,4.1,17.34,0.01,0.01,-1.06,-19.43,6.33,-6.55,27.89,10.67,-2.97,19.31,-7.27,-9.93,-2.97,1.91,2.9,3.38,1.91,6.2,20.09,-1.63,1.34,12.25,15.71,0.0,0.0,12.3,10.67,0,0,0,4+7+10,2+3+4,1+2+3+4+9+10,2+3+7+10,634,575,0.08,0.19,-38,173,0.53,0.3,0.32,0.4,3,5,0.0,0.0,0.0,0.5,1.0
5141,DAYANG ENTERPRISE HOLDINGS BERHAD,Energy,2019-12-01,10,2.5,0.3,0.1,0.39,0.22,1.03,1.44,0.73,1.65,1.41,29.0,0.05,3.47,0.0,0.0,3.52,18.06,0.45,0.48,16.62,-3.6,15.69,6.04,8.8,2.09,5.83,12.69,-0.64,5.26,5.83,1.48,0.0,0.61,1.48,17.02,13.89,3.59,18.17,5.1,17.83,0.0,56.47,2.09,14.9,0,0,1,3+4+5+10,3,2+3+4+5+10,+,255,1046,0.09,0.23,70,317,0.1,0.52,0.3,0.08,2,0,0.0,0.0,1.0,0.5,1.0
5142,WAH SEONG CORPORATION BERHAD,Energy,2019-12-01,10,1.5,-14.57,-0.0,-37.61,-10.98,0.55,0.83,0.38,0.91,0.91,-2.0,-0.38,-45.78,0.0,0.48,-41.86,2.49,0.6,0.45,-1.46,-3.83,80.5,38.34,26.44,0.0,4.53,12.2,11.35,1.83,4.53,2.25,0.0,1.17,2.25,44.46,26.13,0.45,2.49,-28.1,-19.31,0.0,0.0,-27.99,-14.86,0,0,1,1+4+5+7+10,4,1+2+3+4+5+7+8+10,+,1523,2494,0.07,0.03,39,207,-5.49,-50.15,-14.64,-4.12,0,0,0.0,0.0,1.0,0.0,0.5
5186,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,Energy,2020-12-01,10,1.0,0.28,-0.0,-2.2,-2.2,0.45,0.61,0.3,0.745,1.2256,-2.0,-0.25,-40.98,0.0,0.0,-20.23,-18.31,0.12,0.12,-5.23,-43.5,41.25,-1.12,68.03,0.0,-5.89,16.96,-23.44,-15.33,-5.89,1.34,1.83,1.1,1.34,17.15,17.88,-8.62,-10.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+6+7+8+9+10,1+2+3+5,1+2+3+4+5+6+7+8+9+10,5+8+9+10,4435,1567,0.31,-0.24,0,136,-2.93,-2.93,-2.93,-2.2,0,0,0.0,0.0,0.0,0.0,1.0
5199,HIBISCUS PETROLEUM BERHAD,Energy,2020-06-01,7,2.0,0.32,-0.0,-0.38,-0.38,0.52,0.65,0.4,0.75,0.72,-14.0,-0.05,-7.69,0.0,0.77,-6.61,-4.01,0.01,0.01,-39.35,-20.5,7.64,-6.43,6.71,0.0,0.61,16.37,7.25,1.59,0.0,0.0,0.0,0.0,0.0,0.0,35.26,89.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+7,1+5+6+7,1+4+5+6+7,7,2,646,-0.02,-0.03,-6,122,-0.5,-0.5,-0.5,-0.38,0,0,0.5,0.0,0.5,0.0,1.0
5210,BUMI ARMADA BERHAD,Energy,2019-12-01,10,1.0,0.2,0.0,0.84,0.52,0.27,0.425,0.155,0.5,0.53,20.0,0.02,4.71,0.0,0.0,4.02,1.78,2.35,2.17,-13.13,-15.12,35.0,9.94,26.55,0.0,-6.49,29.35,-10.67,-16.61,-6.49,0.68,0.0,0.92,0.68,4.71,16.27,-2.89,10.96,-23.15,-14.4,0.0,0.0,-25.37,-17.58,0,0,1,1+4+5+10,2+4+5,1+2+3+4+5+6+8+9+10,+,1241,2071,0.09,0.01,255,734,0.21,1.12,0.69,0.16,2,0,0.0,0.0,1.0,0.0,0.0
5218,SAPURA ENERGY BERHAD,Energy,2020-01-01,9,0.0,-3.71,-0.0,-2.03,-2.03,0.11,0.14,0.08,0.175,0.58,-1.0,-0.26,-185.71,0.0,0.0,-45.1,-41.32,0.86,0.87,-15.1,-14.46,43.0,14.27,23.05,0.0,-18.3,41.49,-52.87,-32.64,0.0,0.37,0.44,0.37,0.0,4.11,-5.54,-8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+9,1+3+5,1+2+3+4+5+8+9,+,2556,6449,0.14,-0.28,274,96,-2.71,-2.71,-2.71,-2.03,0,0,0.0,0.0,0.0,0.0,0.0
5243,VELESTO ENERGY BERHAD,Energy,2019-12-01,10,1.5,-0.49,-0.0,-72.84,-0.46,0.13,0.18,0.105,0.195,0.2763,-3.0,-0.06,-33.33,0.0,0.0,-21.68,1.19,0.33,0.36,-48.97,-5.15,21.36,8.1,54.92,0.0,-47.88,82.63,-68.52,-79.75,0.0,0.12,0.0,0.0,0.0,1.98,27.84,-7.95,0.0,-33.32,0.0,0.0,0.0,-48.81,0.0,0,0,0,2+4+5+10,2+3+4+5+10,1+2+3+4+5+8+9+10,3+4+10,349,671,-0.02,0.0,-7,211,-0.61,-97.12,-0.61,-0.46,0,0,0.0,0.0,0.5,0.0,1.0
5255,ICON OFFSHORE BERHAD,Energy,2019-12-01,8,1.0,-0.0,0.0,0.08,0.08,0.09,0.115,0.055,0.155,0.1296,12.0,0.01,8.7,0.0,0.0,7.33,-19.21,0.87,0.7,-43.15,-0.27,-0.0,-0.14,0.09,0.0,-6722.51,13069.18,-14152.22,-9902.8,0.0,0.0,0.0,0.0,0.0,0.0,-3.95,-8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+5+6+8,1+2+3+4+5,1+2+3+4+5+6+7+8,+,109,201,0.84,-0.42,30,85,0.1,0.1,0.1,0.08,3,0,0.0,0.0,1.0,0.0,0.0
5257,CARIMIN PETROLEUM BERHAD,Energy,2020-06-01,7,1.5,0.11,0.0,0.08,0.08,0.57,0.695,0.435,0.845,0.741,54.0,0.01,1.44,0.0,0.72,1.75,8.07,0.15,0.2,-0.44,-17.25,39.5,11.12,19.24,0.0,-4.23,17.7,-5.98,-4.24,0.0,1.13,1.92,1.15,0.0,5.4,47.89,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+6+7,3+4+6,1+2+3+4+5+6+7,3+5,246,374,0.13,0.06,5,68,0.11,0.11,0.11,0.08,0,0,0.0,0.0,0.5,0.0,1.0
5279,SERBA DINAMIK HOLDINGS BERHAD,Energy,2019-12-01,6,2.5,2.92,8.13,0.29,1.4,1.69,1.66,1.49,2.09,0.89,10.0,0.17,10.24,0.05,3.28,19.04,21.97,1.07,1.21,10.72,0.0,34.36,17.18,20.76,47.85,4.48,3.38,5.97,0.0,0.0,1.18,1.58,0.0,0.0,9.43,0.0,43.06,0.0,50.71,0.0,0.0,0.0,47.85,0.0,1,0,0,3+4,+,3+4,4,756,4529,0.02,0.16,51,221,1.86,0.38,1.86,1.4,4,5,0.5,0.5,0.5,1.0,0.0
7045,SCOMI ENERGY SERVICES BHD,Energy,2020-06-01,10,1.5,2.05,-0.0,-3.45,-3.45,0.14,0.1,0.05,0.31,0.42,0.0,-0.46,-460.0,0.0,0.0,-109.33,-62.24,0.01,0.03,-45.33,-10.5,1.57,-4.46,1.21,0.0,-120.37,192.92,-385.11,-220.24,-120.37,4.61,0.0,0.0,4.61,0.0,-26.8,-21.13,-3.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6+8+9+10,1+2+3+4+7+8+9,1+2+3+4+5+6+7+8+9+10,2+9+10,467,321,0.44,-0.4,0,49,-4.6,-4.6,-4.6,-3.45,0,0,0.0,0.0,0.5,0.0,1.0
7108,PERDANA PETROLEUM BERHAD,Energy,2019-12-01,10,1.5,0.18,-0.0,-0.22,-0.22,0.15,0.165,0.115,0.23,0.37,-6.0,-0.03,-18.18,0.0,0.0,-8.03,-3.38,0.1,0.11,-22.93,-10.83,-0.9,-5.86,13.36,0.0,-17.51,32.54,-47.31,-32.31,-17.51,0.26,0.0,0.0,0.26,0.0,7.78,-7.12,-8.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+10,1+2+3+4+5+8+9+10,1+2+3+4+5+7+8+9+10,10,255,240,-0.14,-0.03,-104,54,-0.3,-0.3,-0.3,-0.22,0,0,0.0,0.0,0.5,0.0,1.0
7158,SCOMI GROUP BERHAD,Energy,2020-06-01,10,2.5,-0.51,-0.0,-1.88,-1.88,0.06,0.055,0.01,0.15,-0.23,0.0,-0.25,-454.55,0.0,0.0,107.78,0.0,0.0,0.0,-10.98,-1.92,6.0,2.04,9.57,0.0,-125.1,190.57,-329.14,-188.74,-125.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6+7+9+10,1+2+3+7+8+9+10,1+2+3+4+6+7+8+9+10,1+8+10,1642,0,-0.27,-0.22,-115,-21,-2.5,-2.5,-2.5,-1.88,0,0,0.0,0.0,0.5,1.0,1.0
7164,KNM GROUP BERHAD,Energy,2019-12-01,10,0.5,0.08,0.0,0.22,0.86,0.17,0.185,0.125,0.275,0.6,9.0,0.02,10.81,0.0,0.0,3.57,2.84,0.64,0.63,-5.25,-3.75,11.33,3.79,13.9,0.0,-14.91,35.05,-34.97,-33.44,-14.91,0.65,0.0,0.0,0.65,0.0,-0.29,-2.63,-1.19,1.53,-16.01,0.0,0.0,-7.4,-23.35,0,0,0,3+5+6+7+10,2+3+4+9,1+2+3+4+7+8+9+10,2+3+4,1559,1633,0.12,0.02,55,58,0.2,0.3,1.14,0.15,4,0,0.0,0.0,0.5,0.0,0.0
7206,TH HEAVY ENGINEERING BERHAD,Energy,2019-12-01,10,1.0,-0.08,-0.0,-0.22,-0.22,0.09,0.115,0.06,0.165,0.0048,-5.0,-0.03,-26.09,0.0,0.0,-527.08,0.0,0.36,0.0,3.41,-3.38,9.0,2.81,18.38,0.0,-67.45,121.27,-96.3,-126.56,-67.45,0.0,0.0,0.0,0.0,0.0,47.94,-30.07,-15.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+8+9+10,2+3+4+5+6+10,1+2+3+4+5+6+7+8+9+10,1+2+5+7+9+10,297,58,-0.09,0.01,0,-20,-0.3,-0.3,-0.3,-0.22,0,0,0.0,0.0,0.0,0.0,1.0
7228,T7 GLOBAL BERHAD,Energy,2019-12-01,10,1.0,0.2,0.03,0.02,0.06,0.4,0.4,0.32,0.565,0.34,31.0,0.01,2.5,0.0,0.0,3.76,4.8,0.1,0.1,-10.24,-1.65,41.0,19.68,27.1,3.17,-9.21,22.9,3.0,-9.83,-9.21,0.23,0.77,0.46,0.23,6.71,40.44,16.47,-9.86,48.75,9.65,0.0,17.33,43.1,3.17,0,0,0,5+6+8+9+10,5+8+9,1+3+4+5+6+7+8+9+10,1+2+4+5+6,542,230,0.02,0.02,76,-33,0.05,0.02,0.08,0.04,1,0,0.0,0.0,0.0,0.0,1.0
